1	0.0730946
2	0.0332115
3	0.0215741
4	0.0162537
5	0.0132057
6	0.0112135
7	0.00979735
8	0.00873133
9	0.00789525
10	0.00721901
11	0.00665888
12	0.00618604
13	0.00578065
14	0.00542862
15	0.0051196
16	0.0048458
17	0.00460128
18	0.00438138
19	0.00418239
20	0.00400135
21	0.00383583
22	0.00368385
23	0.00354373
24	0.0034141
25	0.00329377
26	0.00318173
27	0.00307714
28	0.00297925
29	0.0028874
30	0.00280104
31	0.00271968
32	0.00264288
33	0.00257025
34	0.00250146
35	0.00243619
36	0.00237419
37	0.00231519
38	0.00225898
39	0.00220537
40	0.00215416
41	0.00210521
42	0.00205835
43	0.00201346
44	0.00197041
45	0.00192909
46	0.00188939
47	0.00185121
48	0.00181447
49	0.00177909
50	0.00174499
51	0.0017121
52	0.00168036
53	0.0016497
54	0.00162007
55	0.00159142
56	0.0015637
57	0.00153686
58	0.00151086
59	0.00148567
60	0.00146124
61	0.00143754
62	0.00141453
63	0.0013922
64	0.0013705
65	0.0013494
66	0.0013289
67	0.00130895
68	0.00128954
69	0.00127064
70	0.00125224
71	0.00123431
72	0.00121684
73	0.00119981
74	0.00118321
75	0.001167
76	0.00115119
77	0.00113576
78	0.00112069
79	0.00110598
80	0.0010916
81	0.00107755
82	0.00106381
83	0.00105038
84	0.00103725
85	0.0010244
86	0.00101183
87	0.000999526
88	0.000987481
89	0.000975687
90	0.000964135
91	0.000952819
92	0.000941732
93	0.000930866
94	0.000920215
95	0.000909773
96	0.000899533
97	0.00088949
98	0.000879638
99	0.000869972
100	0.000860486
101	0.000851176
102	0.000842036
103	0.000833063
104	0.000824251
105	0.000815596
106	0.000807095
107	0.000798742
108	0.000790535
109	0.00078247
110	0.000774542
111	0.000766749
112	0.000759086
113	0.000751552
114	0.000744142
115	0.000736854
116	0.000729685
117	0.000722632
118	0.000715691
119	0.000708861
120	0.000702139
121	0.000695523
122	0.000689009
123	0.000682596
124	0.000676281
125	0.000670063
126	0.000663938
127	0.000657905
128	0.000651963
129	0.000646108
130	0.000640339
131	0.000634654
132	0.000629052
133	0.000623531
134	0.000618088
135	0.000612723
136	0.000607433
137	0.000602218
138	0.000597075
139	0.000592004
140	0.000587002
141	0.000582068
142	0.000577202
143	0.000572401
144	0.000567665
145	0.000562992
146	0.000558381
147	0.000553831
148	0.00054934
149	0.000544907
150	0.000540532
151	0.000536214
152	0.00053195
153	0.000527741
154	0.000523585
155	0.000519481
156	0.000515429
157	0.000511427
158	0.000507475
159	0.000503571
160	0.000499714
161	0.000495905
162	0.000492142
163	0.000488424
164	0.000484751
165	0.000481121
166	0.000477535
167	0.00047399
168	0.000470487
169	0.000467025
170	0.000463604
171	0.000460221
172	0.000456878
173	0.000453572
174	0.000450305
175	0.000447074
176	0.00044388
177	0.000440721
178	0.000437598
179	0.000434509
180	0.000431455
181	0.000428433
182	0.000425446
183	0.00042249
184	0.000419567
185	0.000416675
186	0.000413814
187	0.000410983
188	0.000408183
189	0.000405413
190	0.000402671
191	0.000399959
192	0.000397274
193	0.000394618
194	0.000391989
195	0.000389387
196	0.000386812
197	0.000384263
198	0.00038174
199	0.000379243
200	0.00037677
201	0.000374323
202	0.0003719
203	0.000369501
204	0.000367126
205	0.000364774
206	0.000362446
207	0.00036014
208	0.000357857
209	0.000355596
210	0.000353356
211	0.000351139
212	0.000348942
213	0.000346767
214	0.000344612
215	0.000342477
216	0.000340363
217	0.000338269
218	0.000336194
219	0.000334138
220	0.000332102
221	0.000330084
222	0.000328085
223	0.000326105
224	0.000324142
225	0.000322197
226	0.00032027
227	0.000318361
228	0.000316468
229	0.000314593
230	0.000312734
231	0.000310892
232	0.000309066
233	0.000307256
234	0.000305462
235	0.000303684
236	0.000301922
237	0.000300174
238	0.000298442
239	0.000296725
240	0.000295023
241	0.000293335
242	0.000291662
243	0.000290003
244	0.000288358
245	0.000286727
246	0.000285109
247	0.000283505
248	0.000281915
249	0.000280338
250	0.000278774
251	0.000277223
252	0.000275685
253	0.000274159
254	0.000272646
255	0.000271145
256	0.000269657
257	0.00026818
258	0.000266716
259	0.000265263
260	0.000263822
261	0.000262392
262	0.000260974
263	0.000259567
264	0.000258171
265	0.000256787
266	0.000255413
267	0.00025405
268	0.000252697
269	0.000251355
270	0.000250024
271	0.000248703
272	0.000247392
273	0.000246091
274	0.0002448
275	0.000243519
276	0.000242248
277	0.000240986
278	0.000239734
279	0.000238491
280	0.000237258
281	0.000236034
282	0.000234819
283	0.000233613
284	0.000232416
285	0.000231228
286	0.000230049
287	0.000228878
288	0.000227716
289	0.000226563
290	0.000225418
291	0.000224281
292	0.000223152
293	0.000222032
294	0.00022092
295	0.000219815
296	0.000218719
297	0.00021763
298	0.000216549
299	0.000215476
300	0.000214411
301	0.000213353
302	0.000212302
303	0.000211259
304	0.000210223
305	0.000209194
306	0.000208173
307	0.000207158
308	0.000206151
309	0.00020515
310	0.000204156
311	0.00020317
312	0.000202189
313	0.000201216
314	0.000200249
315	0.000199289
316	0.000198335
317	0.000197388
318	0.000196447
319	0.000195512
320	0.000194584
321	0.000193662
322	0.000192746
323	0.000191835
324	0.000190931
325	0.000190033
326	0.000189141
327	0.000188255
328	0.000187374
329	0.0001865
330	0.000185631
331	0.000184767
332	0.000183909
333	0.000183057
334	0.00018221
335	0.000181369
336	0.000180533
337	0.000179702
338	0.000178877
339	0.000178056
340	0.000177241
341	0.000176432
342	0.000175627
343	0.000174827
344	0.000174033
345	0.000173243
346	0.000172458
347	0.000171678
348	0.000170903
349	0.000170133
350	0.000169367
351	0.000168607
352	0.00016785
353	0.000167099
354	0.000166352
355	0.00016561
356	0.000164872
357	0.000164139
358	0.00016341
359	0.000162685
360	0.000161965
361	0.000161249
362	0.000160538
363	0.00015983
364	0.000159127
365	0.000158428
366	0.000157733
367	0.000157043
368	0.000156356
369	0.000155674
370	0.000154995
371	0.000154321
372	0.00015365
373	0.000152983
374	0.000152321
375	0.000151662
376	0.000151007
377	0.000150355
378	0.000149708
379	0.000149064
380	0.000148424
381	0.000147787
382	0.000147154
383	0.000146525
384	0.000145899
385	0.000145277
386	0.000144658
387	0.000144043
388	0.000143432
389	0.000142823
390	0.000142219
391	0.000141617
392	0.000141019
393	0.000140424
394	0.000139833
395	0.000139245
396	0.00013866
397	0.000138078
398	0.0001375
399	0.000136925
400	0.000136352
401	0.000135783
402	0.000135218
403	0.000134655
404	0.000134095
405	0.000133538
406	0.000132985
407	0.000132434
408	0.000131886
409	0.000131341
410	0.0001308
411	0.000130261
412	0.000129725
413	0.000129191
414	0.000128661
415	0.000128134
416	0.000127609
417	0.000127087
418	0.000126568
419	0.000126051
420	0.000125537
421	0.000125026
422	0.000124518
423	0.000124012
424	0.000123509
425	0.000123009
426	0.000122511
427	0.000122016
428	0.000121523
429	0.000121033
430	0.000120545
431	0.00012006
432	0.000119577
433	0.000119097
434	0.000118619
435	0.000118144
436	0.000117671
437	0.000117201
438	0.000116733
439	0.000116267
440	0.000115804
441	0.000115343
442	0.000114884
443	0.000114428
444	0.000113973
445	0.000113522
446	0.000113072
447	0.000112625
448	0.00011218
449	0.000111737
450	0.000111296
451	0.000110858
452	0.000110421
453	0.000109987
454	0.000109555
455	0.000109125
456	0.000108698
457	0.000108272
458	0.000107848
459	0.000107427
460	0.000107007
461	0.00010659
462	0.000106174
463	0.000105761
464	0.000105349
465	0.00010494
466	0.000104533
467	0.000104127
468	0.000103724
469	0.000103322
470	0.000102922
471	0.000102524
472	0.000102129
473	0.000101735
474	0.000101342
475	0.000100952
476	0.000100564
477	0.000100177
478	9.97925e-05
479	9.94095e-05
480	9.90284e-05
481	9.86491e-05
482	9.82715e-05
483	9.78957e-05
484	9.75217e-05
485	9.71494e-05
486	9.67788e-05
487	9.641e-05
488	9.60429e-05
489	9.56775e-05
490	9.53138e-05
491	9.49517e-05
492	9.45914e-05
493	9.42326e-05
494	9.38756e-05
495	9.35202e-05
496	9.31664e-05
497	9.28142e-05
498	9.24637e-05
499	9.21147e-05
500	9.17673e-05
501	9.14216e-05
502	9.10774e-05
503	9.07347e-05
504	9.03936e-05
505	9.0054e-05
506	8.9716e-05
507	8.93795e-05
508	8.90445e-05
509	8.87111e-05
510	8.83791e-05
511	8.80486e-05
512	8.77196e-05
513	8.73921e-05
514	8.7066e-05
515	8.67414e-05
516	8.64182e-05
517	8.60964e-05
518	8.57761e-05
519	8.54572e-05
520	8.51397e-05
521	8.48236e-05
522	8.4509e-05
523	8.41956e-05
524	8.38837e-05
525	8.35732e-05
526	8.3264e-05
527	8.29561e-05
528	8.26497e-05
529	8.23445e-05
530	8.20407e-05
531	8.17382e-05
532	8.1437e-05
533	8.11371e-05
534	8.08386e-05
535	8.05413e-05
536	8.02453e-05
537	7.99506e-05
538	7.96571e-05
539	7.9365e-05
540	7.9074e-05
541	7.87844e-05
542	7.8496e-05
543	7.82088e-05
544	7.79228e-05
545	7.76381e-05
546	7.73546e-05
547	7.70723e-05
548	7.67911e-05
549	7.65112e-05
550	7.62325e-05
551	7.5955e-05
552	7.56786e-05
553	7.54034e-05
554	7.51294e-05
555	7.48565e-05
556	7.45848e-05
557	7.43142e-05
558	7.40448e-05
559	7.37765e-05
560	7.35093e-05
561	7.32432e-05
562	7.29783e-05
563	7.27144e-05
564	7.24517e-05
565	7.21901e-05
566	7.19295e-05
567	7.167e-05
568	7.14117e-05
569	7.11543e-05
570	7.08981e-05
571	7.06429e-05
572	7.03888e-05
573	7.01357e-05
574	6.98836e-05
575	6.96326e-05
576	6.93827e-05
577	6.91337e-05
578	6.88858e-05
579	6.86389e-05
580	6.8393e-05
581	6.81482e-05
582	6.79043e-05
583	6.76614e-05
584	6.74195e-05
585	6.71786e-05
586	6.69387e-05
587	6.66998e-05
588	6.64618e-05
589	6.62248e-05
590	6.59887e-05
591	6.57536e-05
592	6.55195e-05
593	6.52863e-05
594	6.5054e-05
595	6.48227e-05
596	6.45923e-05
597	6.43629e-05
598	6.41344e-05
599	6.39067e-05
600	6.368e-05
601	6.34542e-05
602	6.32293e-05
603	6.30054e-05
604	6.27823e-05
605	6.25601e-05
606	6.23387e-05
607	6.21183e-05
608	6.18987e-05
609	6.16801e-05
610	6.14622e-05
611	6.12453e-05
612	6.10292e-05
613	6.0814e-05
614	6.05996e-05
615	6.0386e-05
616	6.01733e-05
617	5.99615e-05
618	5.97505e-05
619	5.95403e-05
620	5.93309e-05
621	5.91224e-05
622	5.89146e-05
623	5.87077e-05
624	5.85016e-05
625	5.82964e-05
626	5.80919e-05
627	5.78882e-05
628	5.76853e-05
629	5.74832e-05
630	5.72819e-05
631	5.70814e-05
632	5.68816e-05
633	5.66826e-05
634	5.64845e-05
635	5.6287e-05
636	5.60904e-05
637	5.58945e-05
638	5.56993e-05
639	5.55049e-05
640	5.53113e-05
641	5.51184e-05
642	5.49263e-05
643	5.47349e-05
644	5.45442e-05
645	5.43543e-05
646	5.41651e-05
647	5.39766e-05
648	5.37888e-05
649	5.36018e-05
650	5.34155e-05
651	5.32299e-05
652	5.3045e-05
653	5.28608e-05
654	5.26774e-05
655	5.24946e-05
656	5.23125e-05
657	5.21311e-05
658	5.19504e-05
659	5.17704e-05
660	5.15911e-05
661	5.14124e-05
662	5.12345e-05
663	5.10572e-05
664	5.08805e-05
665	5.07046e-05
666	5.05293e-05
667	5.03547e-05
668	5.01807e-05
669	5.00074e-05
670	4.98348e-05
671	4.96628e-05
672	4.94914e-05
673	4.93207e-05
674	4.91507e-05
675	4.89812e-05
676	4.88124e-05
677	4.86443e-05
678	4.84768e-05
679	4.83099e-05
680	4.81436e-05
681	4.79779e-05
682	4.78129e-05
683	4.76485e-05
684	4.74847e-05
685	4.73215e-05
686	4.71589e-05
687	4.6997e-05
688	4.68356e-05
689	4.66748e-05
690	4.65147e-05
691	4.63551e-05
692	4.61961e-05
693	4.60377e-05
694	4.58799e-05
695	4.57227e-05
696	4.55661e-05
697	4.541e-05
698	4.52545e-05
699	4.50996e-05
700	4.49453e-05
701	4.47915e-05
702	4.46383e-05
703	4.44857e-05
704	4.43336e-05
705	4.41821e-05
706	4.40312e-05
707	4.38808e-05
708	4.3731e-05
709	4.35817e-05
710	4.34329e-05
711	4.32847e-05
712	4.31371e-05
713	4.299e-05
714	4.28434e-05
715	4.26974e-05
716	4.25519e-05
717	4.24069e-05
718	4.22625e-05
719	4.21186e-05
720	4.19752e-05
721	4.18323e-05
722	4.169e-05
723	4.15481e-05
724	4.14068e-05
725	4.12661e-05
726	4.11258e-05
727	4.0986e-05
728	4.08467e-05
729	4.0708e-05
730	4.05697e-05
731	4.0432e-05
732	4.02947e-05
733	4.0158e-05
734	4.00217e-05
735	3.9886e-05
736	3.97507e-05
737	3.96159e-05
738	3.94816e-05
739	3.93478e-05
740	3.92145e-05
741	3.90816e-05
742	3.89493e-05
743	3.88174e-05
744	3.8686e-05
745	3.8555e-05
746	3.84245e-05
747	3.82945e-05
748	3.8165e-05
749	3.80359e-05
750	3.79073e-05
751	3.77792e-05
752	3.76515e-05
753	3.75243e-05
754	3.73975e-05
755	3.72712e-05
756	3.71453e-05
757	3.70199e-05
758	3.6895e-05
759	3.67704e-05
760	3.66464e-05
761	3.65227e-05
762	3.63996e-05
763	3.62768e-05
764	3.61545e-05
765	3.60326e-05
766	3.59112e-05
767	3.57902e-05
768	3.56696e-05
769	3.55495e-05
770	3.54297e-05
771	3.53104e-05
772	3.51916e-05
773	3.50731e-05
774	3.49551e-05
775	3.48375e-05
776	3.47203e-05
777	3.46035e-05
778	3.44872e-05
779	3.43712e-05
780	3.42557e-05
781	3.41406e-05
782	3.40258e-05
783	3.39115e-05
784	3.37976e-05
785	3.36841e-05
786	3.3571e-05
787	3.34583e-05
788	3.3346e-05
789	3.32341e-05
790	3.31226e-05
791	3.30114e-05
792	3.29007e-05
793	3.27904e-05
794	3.26804e-05
795	3.25708e-05
796	3.24617e-05
797	3.23529e-05
798	3.22444e-05
799	3.21364e-05
800	3.20287e-05
801	3.19215e-05
802	3.18146e-05
803	3.1708e-05
804	3.16019e-05
805	3.14961e-05
806	3.13907e-05
807	3.12857e-05
808	3.1181e-05
809	3.10767e-05
810	3.09727e-05
811	3.08692e-05
812	3.0766e-05
813	3.06631e-05
814	3.05606e-05
815	3.04585e-05
816	3.03567e-05
817	3.02553e-05
818	3.01542e-05
819	3.00535e-05
820	2.99531e-05
821	2.98531e-05
822	2.97534e-05
823	2.96541e-05
824	2.95551e-05
825	2.94565e-05
826	2.93582e-05
827	2.92603e-05
828	2.91627e-05
829	2.90654e-05
830	2.89685e-05
831	2.88719e-05
832	2.87756e-05
833	2.86797e-05
834	2.85841e-05
835	2.84889e-05
836	2.83939e-05
837	2.82993e-05
838	2.82051e-05
839	2.81111e-05
840	2.80175e-05
841	2.79242e-05
842	2.78312e-05
843	2.77386e-05
844	2.76463e-05
845	2.75542e-05
846	2.74626e-05
847	2.73712e-05
848	2.72801e-05
849	2.71894e-05
850	2.70989e-05
851	2.70088e-05
852	2.6919e-05
853	2.68295e-05
854	2.67403e-05
855	2.66515e-05
856	2.65629e-05
857	2.64746e-05
858	2.63866e-05
859	2.6299e-05
860	2.62116e-05
861	2.61246e-05
862	2.60378e-05
863	2.59513e-05
864	2.58652e-05
865	2.57793e-05
866	2.56937e-05
867	2.56084e-05
868	2.55235e-05
869	2.54388e-05
870	2.53544e-05
871	2.52702e-05
872	2.51864e-05
873	2.51029e-05
874	2.50196e-05
875	2.49367e-05
876	2.4854e-05
877	2.47716e-05
878	2.46895e-05
879	2.46076e-05
880	2.45261e-05
881	2.44448e-05
882	2.43638e-05
883	2.42831e-05
884	2.42026e-05
885	2.41225e-05
886	2.40426e-05
887	2.39629e-05
888	2.38836e-05
889	2.38045e-05
890	2.37257e-05
891	2.36472e-05
892	2.35689e-05
893	2.34909e-05
894	2.34131e-05
895	2.33357e-05
896	2.32584e-05
897	2.31815e-05
898	2.31048e-05
899	2.30284e-05
900	2.29522e-05
901	2.28763e-05
902	2.28007e-05
903	2.27253e-05
904	2.26502e-05
905	2.25753e-05
906	2.25007e-05
907	2.24263e-05
908	2.23522e-05
909	2.22783e-05
910	2.22047e-05
911	2.21314e-05
912	2.20582e-05
913	2.19854e-05
914	2.19128e-05
915	2.18404e-05
916	2.17683e-05
917	2.16964e-05
918	2.16248e-05
919	2.15534e-05
920	2.14822e-05
921	2.14113e-05
922	2.13406e-05
923	2.12702e-05
924	2.12e-05
925	2.11301e-05
926	2.10603e-05
927	2.09909e-05
928	2.09216e-05
929	2.08526e-05
930	2.07838e-05
931	2.07153e-05
932	2.0647e-05
933	2.05789e-05
934	2.0511e-05
935	2.04434e-05
936	2.0376e-05
937	2.03089e-05
938	2.02419e-05
939	2.01752e-05
940	2.01087e-05
941	2.00425e-05
942	1.99764e-05
943	1.99106e-05
944	1.9845e-05
945	1.97797e-05
946	1.97145e-05
947	1.96496e-05
948	1.95849e-05
949	1.95204e-05
950	1.94561e-05
951	1.9392e-05
952	1.93282e-05
953	1.92645e-05
954	1.92011e-05
955	1.91379e-05
956	1.90749e-05
957	1.90122e-05
958	1.89496e-05
959	1.88872e-05
960	1.88251e-05
961	1.87632e-05
